Security Code,Company_Name,Security Id,Security Name,Status,,,
542934,Chandra Bhagat Pharma Limited,CBPL,Chandra Bhagat Pharma Ltd,Active,,,
542938,Octavius Plantations Limited,OCTAVIUSPL,Octavius Plantations Ltd,Active,,,
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,Suven Pharmaceuticals Ltd,Active,,,
543065,SM Auto Stamping Limited,SMAUTO,SM Auto Stamping Ltd,Active,,,
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,SBI Cards and Payment Services Ltd,Active,,,
543144,Nippon India Mutual Fund,08MPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543145,Nippon India Mutual Fund,08ADR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543146,Nippon India Mutual Fund,08MPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543147,Nippon India Mutual Fund,08AMD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543148,Nippon India Mutual Fund,08AMR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543149,Nippon India Mutual Fund,08BPB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),Active,,,
543150,Nippon India Mutual Fund,08GPG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),Active,,,
543151,Nippon India Mutual Fund,08ABB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),Active,,,
543152,Nippon India Mutual Fund,08QPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543153,Nippon India Mutual Fund,08AGG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),Active,,,
543154,Nippon India Mutual Fund,08QPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543155,Nippon India Mutual Fund,08AQD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543156,Nippon India Mutual Fund,08DPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543168,Nippon India Mutual Fund,08AQR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543169,Nippon India Mutual Fund,08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543170,Nippon India Mutual Fund,08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,,,
543171,RO Jewels Limited,ROJL,RO Jewels Ltd,Active,,,
543172,Cospower Engineering Limited,COSPOWER,Cospower Engineering Ltd,Active,,,
543173,Nippon India Mutual Fund,11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,Active,,,
543174,Nippon India Mutual Fund,11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,Active,,,
543175,Nippon India Mutual Fund,11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543176,Nippon India Mutual Fund,11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,Active,,,
543177,Nippon India Mutual Fund,11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543178,Nippon India Mutual Fund,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,Active,,,
543179,Nippon India Mutual Fund,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543180,Nippon India Mutual Fund,11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,Active,,,
543181,Nippon India Mutual Fund,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,Active,,,
543182,Nippon India Mutual Fund,11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543183,Nippon India Mutual Fund,11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,Active,,,
543184,Nippon India Mutual Fund,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543185,Nippon India Mutual Fund,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,Active,,,
543186,Nippon India Mutual Fund,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,Active,,,
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,Hitachi Energy India Ltd,Active,,,
543193,DJ Mediaprint & Logistics Limited,DJML,DJ Mediaprint & Logistics Ltd,Active,,,
543207,Natural Biocon (India) Limited,NATURAL,Natural Biocon (India) Ltd,Active,,,
543208,REGIS INDUSTRIES LIMITED,REGIS,Regis Industries Ltd,Active,,,
543209,Billwin Industries Limited,BILLWIN,Billwin Industries Ltd,Active,,,
543210,Aarti Surfactants Limited,AARTISURF,Aarti Surfactants Ltd,Active,,,
543211,BONLON INDUSTRIES LIMITED,BONLON,Bonlon Industries Ltd,Active,,,
543212,Borosil Limited,BOROLTD,Borosil Ltd,Active,,,
543213,ROSSARI BIOTECH LIMITED,ROSSARI,Rossari Biotech Ltd,Active,,,
543214,NDR Auto Components Limited,NDRAUTO,NDR Auto Components Ltd,Active,,,
543218,SURATWWALA BUSINESS GROUP LIMITED,SBGLP,Suratwwala Business Group Ltd,Active,,,
543219,ICICI Prudential Mutual Fund,ALPL30IETF,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Active,,,
543220,Max Healthcare Institute Limited,MAXHEALTH,Max Healthcare Institute Ltd,Active,,,
543221,ICICI Prudential Mutual Fund,ITIETF,ICICI Prudential Nifty IT ETF,Active,,,
543223, Max India Limited,MAXIND,Max India Ltd,Active,,,
543224,HDFC Mutual Fund,HDFCNIFBAN,HDFC Nifty Banking ETF,Active,,,
543226,UTI Mutual Fund,UTIBANKETF,UTI NIFTY BANK ETF,Active,,,
543227,Happiest Minds Technologies Limited,HAPPSTMNDS,Happiest Minds Technologies Ltd,Active,,,
543228,Route Mobile Limited,ROUTE,Route Mobile Ltd,Active,,,
543229,Samrat Forgings Limited,SAMRATFORG,Samrat Forgings Ltd,Active,,,
543230,Advait Infratech Limited,ADVAIT,Advait Infratech Ltd,Active,,,
543231,Archidply Decor Limited,ADL,Archidply Decor Ltd,Active,,,
543232,Computer Age Management Services Limited,CAMS,Computer Age Management Services Ltd,Active,,,
543233,Chemcon Speciality Chemicals Limited,CHEMCON,Chemcon Speciality Chemicals Ltd,Active,,,
543234,Secmark Consultancy Limited,SECMARK,SecMark Consultancy Ltd,Active,,,
543235,ANGEL ONE LIMITED,ANGELONE,Angel One Ltd,Active,,,
543236,Atam Valves Limited,ATAM,Atam Valves Ltd,Active,,,
543237,Mazagon Dock Shipbuilders Limited,MAZDOCK,Mazagon Dock Shipbuilders Ltd,Active,,,
543238,UTI Asset Management Company Limited,UTIAMC,UTI Asset Management Company Ltd,Active,,,
543239,G M Polyplast Limited,GMPL,G M Polyplast Ltd,Active,,,
543240,Likhitha Infrastructure Limited,LIKHITHA,Likhitha Infrastructure Ltd,Active,,,
543241,Veer Global Infraconstruction Limited,VGIL,Veer Global Infraconstruction Ltd,Active,,,
543242,Hemisphere Properties India Limited,HEMIPROP,Hemisphere Properties India Ltd,Active,,,
543243,Equitas Small Finance Bank Limited,EQUITASBNK,Equitas Small Finance Bank Ltd,Active,,,
543244,Shine Fashions (India) Limited,SHINEFASH,Shine Fashions (India) Ltd,Active,,,
543245, Gland Pharma Limited,GLAND,Gland Pharma Ltd,Active,,,
543246,Mirae Asset Mutual Fund,ESG,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Active,,,
543248,Restaurant Brands Asia Limited,RBA,Restaurant Brands Asia Ltd,Active,,,
543249,TARC LIMITED,TARC,Tarc Ltd,Active,,,
543251,Ravinder Heights Limited,RVHL,Ravinder Heights Ltd,Active,,,
543252,Fairchem Organics Limited,FAIRCHEMOR,Fairchem Organics Ltd,Active,,,
543253,Mrs. Bectors Food Specialities Limited,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,Active,,,
543254,Antony Waste Handling Cell Limited,AWHCL,Antony Waste Handling Cell Ltd,Active,,,
543255,Nippon India Mutual Fund,INFRABEES,Nippon India ETF Nifty Infrastructure BeES,Active,,,
543256,RITA FINANCE AND LEASING LIMITED,RFLL,Rita Finance and Leasing Ltd,Active,,,
543257,Indian Railway Finance Corporation,IRFC,Indian Railway Finance Corporation Ltd,Active,,,
543258,Indigo Paints Limited,INDIGOPNTS,Indigo Paints Ltd,Active,,,
543259,Home First Finance Company India Limited,HOMEFIRST,Home First Finance Company India Ltd,Active,,,
543260,STOVE KRAFT LIMITED,STOVEKRAFT,Stove Kraft Ltd,Active,,,
543262,MRP Agro Limited,MRP,MRP Agro Ltd,Active,,,
543263,SMC Global Securities Limited,SMCGLOBAL,SMC Global Securities Ltd,Active,,,
543264,Nureca Limited,NURECA,Nureca Ltd,Active,,,
543265,RailTel Corporation of India Limited,RAILTEL,RailTel Corporation of India Ltd,Active,,,
543266,Heranba Industries Limited,HERANBA,Heranba Industries Ltd,Active,,,
543267,Davangere Sugar Company Limited,DAVANGERE,Davangere Sugar Company Ltd,Active,,,
543268,DRC Systems India Limited,DRCSYSTEMS,DRC Systems India Ltd,Active,,,
543270,MTAR Technologies Limited,MTARTECH,MTAR Technologies Ltd,Active,,,
543271,Jubilant Ingrevia Limited,JUBLINGREA,Jubilant Ingrevia Ltd,Active,,,
543272,Easy Trip Planners Limited,EASEMYTRIP,Easy Trip Planners Ltd,Active,,,
543273,Knowledge Marine & Engineering Works Limited,KMEW,Knowledge Marine & Engineering Works Ltd,Active,,,
543274,SUUMAYA CORPORATION LIMITED,SUUMAYA,Suumaya Corporation Ltd,Active,,,
543275,Anupam Rasayan India Limited,ANURAS,Anupam Rasayan India Ltd,Active,,,
543276,Craftsman Automation Limited,CRAFTSMAN,Craftsman Automation Ltd,Active,,,
543277,Laxmi Organic Industries Limited,LXCHEM,Laxmi Organic Industries Ltd,Active,,,
543278,Kalyan Jewellers India Limited,KALYANKJIL,Kalyan Jewellers India Ltd,Active,,,
543279,Suryoday Small Finance Bank Limited,SURYODAY,Suryoday Small Finance Bank Ltd,Active,,,
543280,Nazara Technologies Limited,NAZARA,Nazara Technologies Ltd,Active,,,
543281,Suvidhaa Infoserve Limited,SUVIDHAA,Suvidhaa Infoserve Ltd,Active,,,
543283,BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE,Barbeque-Nation Hospitality Ltd,Active,,,
543284,EKI Energy Services Limited,EKI,EKI Energy Services Ltd,Active,,,
543285,Rajeshwari Cans Limited,RCAN,Rajeshwari Cans Ltd,Active,,,
543286,Jetmall Spices and Masala Limited,JETMALL,Jetmall Spices and Masala Ltd,Active,,,
543287,Macrotech Developers Limited,LODHA,Macrotech Developers Ltd,Active,,,
543288,Deep Industries Limited,DEEPINDS,Deep Industries Ltd,Active,,,
543291,Mirae Asset Mutual Fund,MAFANG,Mirae Asset NYSE FANG+ ETF,Active,,,
543292,ICICI Prudential Mutual Fund,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,Active,,,
543297,Inox Wind Energy Limited,IWEL,Inox Wind Energy Ltd,Active,,,
543298,Vineet Laboratories Limited,VINEETLAB,Vineet Laboratories Ltd,Active,,,
543299,Shyam Metalics and Energy Limited,SHYAMMETL,Shyam Metalics and Energy Ltd,Active,,,
543300,Sona BLW Precision Forgings Limited,SONACOMS,Sona BLW Precision Forgings Ltd,Active,,,
543305,Navoday Enterprises Limited,NAVODAYENT,Navoday Enterprises Ltd,Active,,,
543306,Dodla Dairy Limited,DODLA,Dodla Dairy Ltd,Active,,,
543308,Krishna Institute of Medical Sciences Limited,KIMS,Krishna Institute of Medical Sciences Ltd,Active,,,
543309,Adeshwar Meditex Limited,ADESHWAR,Adeshwar Meditex Ltd,Active,,,
543310,Times Green Energy (India) Limited,TIMESGREEN,Times Green Energy (India) Ltd,Active,,,
543311,India Pesticides Limited,IPL,India Pesticides Ltd,Active,,,
543312,Focus Business Solution Limited,FOCUS,Focus Business Solution Ltd,Active,,,
543317,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,Active,,,
543318,Clean Science and Technology Limited,CLEAN,Clean Science and Technology Ltd,Active,,,
543319,AA Plus Tradelink Limited,AAPLUSTRAD,AA Plus Tradelink Ltd,Active,,,
543320,Zomato Limited,ZOMATO,Zomato Ltd,Active,,,
543321,Tatva Chintan Pharma Chem Limited,TATVA,Tatva Chintan Pharma Chem Ltd,Active,,,
543322,Glenmark Life Sciences Limited,GLS,Glenmark Life Sciences Ltd,Active,,,
543323,Mirae Asset Mutual Fund,BFSI,Mirae Asset Nifty Financial Services ETF,Active,,,
543324,Gretex Corporate Services Limited,GCSL,Gretex Corporate Services Ltd,Active,,,
543325,Rolex Rings Limited,ROLEXRINGS,Rolex Rings Ltd,Active,,,
543326,ICICI Prudential Mutual Fund,FMCGIETF,ICICI Prudential Nifty FMCG ETF,Active,,,
543327,Exxaro Tiles Limited,EXXARO,Exxaro Tiles Ltd,Active,,,
543328,Krsnaa Diagnostics Limited,KRSNAA,Krsnaa Diagnostics Ltd,Active,,,
543329,Windlas Biotech Limited,WINDLAS,Windlas Biotech Ltd,Active,,,
543330,Devyani International Limited,DEVYANI,Devyani International Ltd,Active,,,
543331,Meghmani Organics Limited,MOL,Meghmani Organics Ltd,Active,,,
543332,Epigral Limited,EPIGRAL,Epigral Ltd,Active,,,
543333,CarTrade Tech Limited,CARTRADE,CarTrade Tech Ltd,Active,,,
543334,Nuvoco Vistas Corporation Limited,NUVOCO,Nuvoco Vistas Corporation Ltd,Active,,,
543335,Aptus Value Housing Finance India Limited,APTUS,Aptus Value Housing Finance India Ltd,Active,,,
543336,Chemplast Sanmar Limited,CHEMPLASTS,Chemplast Sanmar Ltd,Active,,,
543341,SHARPLINE BROADCAST LIMITED,SHARPLINE,Sharpline Broadcast Ltd,Active,,,
543346,Aashka Hospitals Limited,AASHKA,Aashka Hospitals Ltd,Active,,,
543347,Axis Mutual Fund,AXISTECETF,Axis NIFTY IT ETF,Active,,,
543348,Axis Mutual Fund,AXISHCETF,Axis NIFTY Healthcare ETF,Active,,,
543349,Ami Organics Limited,AMIORG,Ami Organics Ltd,Active,,,
543350,Vijaya Diagnostic Centre Limited,VIJAYA,Vijaya Diagnostic Centre Ltd,Active,,,
543352,PlatinumOne Business Services Limited,POBS,PlatinumOne Business Services Ltd,Active,,,
543357,Axis Mutual Fund,AXISCETF,Axis NIFTY India Consumption ETF,Active,,,
543358,Sansera Engineering Limited,SANSERA,Sansera Engineering Ltd,Active,,,
543363,Prevest Denpro Limited,PREVEST,Prevest Denpro Ltd,Active,,,
543364,Markolines Pavement Technologies Limited,MARKOLINES,Markolines Pavement Technologies Ltd,Active,,,
543365,Mirae Asset Mutual Fund,MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,Active,,,
543366,SBL Infratech Limited,SBLI,SBL Infratech Ltd,Active,,,
543367,Paras Defence and Space Technologies Limited,PARAS,Paras Defence and Space Technologies Ltd,Active,,,
543372,Getalong Enterprise Limited,GETALONG,Getalong Enterprise Ltd,Active,,,
543373,Shri Venkatesh Refineries Limited,SVRL,Shri Venkatesh Refineries Ltd,Active,,,
543374,Aditya Birla Sun Life AMC Limited,ABSLAMC,Aditya Birla Sun Life AMC Ltd,Active,,,
543375,Promax Power Limited,PROMAX,Promax Power Ltd,Active,,,
543376,Samor Reality Limited,SAMOR,Samor Reality Ltd,Active,,,
543377,Adishakti Loha and Ispat Limited,ADISHAKTI,Adishakti Loha and Ispat Ltd,Active,,,
543383,ICICI Prudential Mutual Fund,CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,Active,,,
543384,FSN E-Commerce Ventures Limited,NYKAA,FSN E-Commerce Ventures Ltd,Active,,,
543386,Fino Payments Bank Limited,FINOPB,Fino Payments Bank Ltd,Active,,,
543387,S.J.S. Enterprises Limited,SJS,S.J.S. Enterprises Ltd,Active,,,
543388,DSP Mutual Fund,EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,Active,,,
543389,Sigachi Industries Limited,SIGACHI,Sigachi Industries Ltd,Active,,,
543390,PB Fintech Limited,POLICYBZR,PB Fintech Ltd,Active,,,
543391,Suyog Gurbaxani Funicular Ropeways Limited,SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd,Active,,,
543396,One 97 Communications Limited,PAYTM,One 97 Communications Ltd,Active,,,
543397,Sapphire Foods India Limited,SAPPHIRE,Sapphire Foods India Ltd,Active,,,
543398,Latent View Analytics Limited,LATENTVIEW,Latent View Analytics Ltd,Active,,,
543399,Tarsons Products Limited,TARSONS,Tarsons Products Ltd,Active,,,
543400,Omnipotent Industries Limited,OMNIPOTENT,Omnipotent Industries Ltd,Active,,,
543401,Go Fashion (India) Limited,GOCOLORS,Go Fashion (India) Ltd,Active,,,
543410,DMR Hydroengineering & Infrastructures Limited,DMR,DMR Hydroengineering & Infrastructures Ltd,Active,,,
543411,HI-TECH PIPES LIMITED,HITECH,Hi-Tech Pipes Ltd,Active,,,
543412,Star Health and Allied Insurance Company Limited,STARHEALTH,Star Health and Allied Insurance Company Ltd,Active,,,
543413,Tega Industries Limited,TEGA,Tega Industries Ltd,Active,,,
543414,Mirae Asset Mutual Fund,MAHKTECH,Mirae Asset Hang Seng TECH ETF,Active,,,
543415,Anand Rathi Wealth Limited,ANANDRATHI,Anand Rathi Wealth Ltd,Active,,,
543416,Zodiac Energy Limited,ZODIAC,Zodiac Energy Ltd,Active,,,
543417,RateGain Travel Technologies Limited,RATEGAIN,RateGain Travel Technologies Ltd,Active,,,
543419,Shriram Properties Limited,SHRIRAMPPS,Shriram Properties Ltd,Active,,,
543420,Jet Freight Logistics Limited,JETFREIGHT,Jet Freight Logistics Ltd,Active,,,
543425,C.E. Info Systems Limited,MAPMYINDIA,C.E. Info Systems Ltd,Active,,,
543426,Metro Brands Limited,METROBRAND,Metro Brands Ltd,Active,,,
543427,Medplus Health Services Limited,MEDPLUS,Medplus Health Services Ltd,Active,,,
543428,Data Patterns (India) Limited,DATAPATTNS,Data Patterns (India) Ltd,Active,,,
543433,HP Adhesives Limited,HPAL,HP Adhesives Ltd,Active,,,
543434,Supriya Lifescience Limited,SUPRIYA,Supriya Lifescience Ltd,Active,,,
543435,CLARA INDUSTRIES LIMITED,CLARA,Clara Industries Ltd,Active,,,
543437,Motilal Oswal Mutual Fund,MONQ50,Motilal Oswal Nasdaq Q 50 ETF,Active,,,
543438,DSP Mutual Fund,MIDQ50ADD,DSP Nifty Midcap 150 Quality 50 ETF,Active,,,
543439,Brandbucket Media & Technology Limited,BRANDBUCKT,Brandbucket Media & Technology Ltd,Active,,,
543440,DSP Mutual Fund,NIFTY50ADD,DSP Nifty 50 ETF,Active,,,
543441,CMS Info Systems Limited,CMSINFO,CMS Info Systems Ltd,Active,,,
543442,Brand Concepts Limited,BCONCEPTS,Brand Concepts Ltd,Active,,,
543444,FABINO ENTERPRISES LIMITED,FABINO,Fabino Enterprises Ltd,Active,,,
543449,WONDER ELECTRICALS LIMITED,WEL,Wonder Electricals Ltd,Active,,,
543450,ICICI Prudential Mutual Fund,AUTOIETF,ICICI Prudential Nifty Auto ETF,Active,,,
543451,AGS TRANSACT TECHNOLOGIES LIMITED,AGSTRA,AGS Transact Technologies Ltd,Active,,,
543453,ALKOSIGN LIMITED,ALKOSIGN,Alkosign Ltd,Active,,,
543454,Mirae Asset Mutual Fund,MAKEINDIA,Mirae Asset Nifty India Manufacturing ETF,Active,,,
543458,Adani Wilmar Limited,AWL,Adani Wilmar Ltd,Active,,,
543460,Quality RO Industries Limited,QRIL,Quality RO Industries Ltd,Active,,,
543461,Safa Systems & Technologies Limited,SSTL,Safa Systems & Technologies Ltd,Active,,,
543462,DEV INFORMATION TECHNOLOGY LIMITED,DEVIT,Dev Information Technology Ltd,Active,,,
543463,Vedant Fashions Limited,MANYAVAR,Vedant Fashions Ltd,Active,,,
543464,Maruti Interior Products Limited,SPITZE,Maruti Interior Products Ltd,Active,,,
543465,Motilal Oswal Mutual Fund,MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,Active,,,
543470,SoftTech Engineers Limited,SOFTTECH,Softtech Engineers Ltd,Active,,,
543472,Aditya Birla Sun Life Mutual Fund,TECH,Aditya Birla Sunlife Nifty IT ETF,Active,,,
543473,Aditya Birla Sun Life Mutual Fund,HEALTHY,Aditya Birla Sun Life Nifty Healthcare ETF,Active,,,
543474,Aditya Birla Sun Life Mutual Fund,BSLNIFTY,Aditya Birla Sun Life Nifty 50 ETF,Active,,,
543475,Ekennis Software Service Limited,EKENNIS,Ekennis Software Service Ltd,Active,,,
543481,Mirae Asset Mutual Fund,MIDCAPETF,Mirae Asset Nifty Midcap 150 ETF,Active,,,
543482,Eureka Forbes Limited,EUREKAFORB,Eureka Forbes Ltd,Active,,,
543489,Gateway Distriparks Limited,GATEWAY,Gateway Distriparks Ltd,Active,,,
543490,GMR Power and Urban Infra Limited,GMRP&UI,GMR Power and Urban Infra Ltd,Active,,,
543497,Bhatia Colour Chem Limited,BCCL,Bhatia Colour Chem Ltd,Active,,,
543498,Motherson Sumi Wiring India Limited,MSUMI,Motherson Sumi Wiring India Ltd,Active,,,
543499,Achyut Healthcare Limited,ACHYUT,Achyut Healthcare Ltd,Active,,,
543500,Evoq Remedies Limited,EVOQ,Evoq Remedies Ltd,Active,,,
543501,Motilal Oswal Mutual Fund,MOLOWVOL,Motilal Oswal S&P BSE Low Volatility ETF,Active,,,
543512,Avro India Limited,AVROIND,Avro India Ltd,Active,,,
543513,Uma Exports Limited,UMAEXPORTS,Uma Exports Ltd,Active,,,
543514,Veranda Learning Solutions Limited,VERANDA,Veranda Learning Solutions Ltd,Active,,,
543515,Sunrise Efficient Marketing Limited,SEML,Sunrise Efficient Marketing Ltd,Active,,,
543516,DHYAANI TRADEVENTTURES LIMITED,DHYAANITR,Dhyaani Tradeventtures Ltd,Active,,,
543517,Hariom Pipe Industries Limited,HARIOMPIPE,Hariom Pipe Industries Ltd,Active,,,
543518,Eighty Jewellers Limited,EIGHTY,Eighty Jewellers Ltd,Active,,,
543519,Shashwat Furnishing Solutions Limited,SFSL,Shashwat Furnishing Solutions Ltd,Active,,,
543520,Global Longlife Hospital and Research Limited,GLHRL,Global Longlife Hospital and Research Ltd,Active,,,
543521,Fone4 Communications (India) Limited,FONE4,Fone4 Communications (India) Ltd,Active,,,
543522,Nanavati Ventures Limited,NVENTURES,Nanavati Ventures Ltd,Active,,,
543523,Campus Activewear Limited,CAMPUS,Campus Activewear Ltd,Active,,,
543524,Rainbow Children's Medicare Limited,RAINBOW,Rainbow Children's Medicare Ltd,Active,,,
543525,Silver Touch Technologies Limited,SILVERTUC,Silver Touch Technologies Ltd,Active,,,
543526,LIFE INSURANCE CORPORATION OF INDIA,LICI,Life Insurance Corporation of India,Active,,,
543527,Prudent Corporate Advisory Services Limited,PRUDENT,Prudent Corporate Advisory Services Ltd,Active,,,
543528,Venus Pipes & Tubes Limited,VENUSPIPES,Venus Pipes & Tubes Ltd,Active,,,
543529,Delhivery Limited,DELHIVERY,Delhivery Ltd,Active,,,
543530,Paradeep Phosphates Limited,PARADEEP,Paradeep Phosphates Ltd,Active,,,
543531,Tierra Agrotech Limited,TIERRA,Tierra Agrotech Ltd,Active,,,
543532,ETHOS LIMITED,ETHOSLTD,Ethos Ltd,Active,,,
543533,eMudhra Limited,EMUDHRA,eMudhra Ltd,Active,,,
543534,Aether Industries Limited,AETHER,Aether Industries Ltd,Active,,,
543535,We Win Limited,WEWIN,We Win Ltd,Active,,,
543536,Silver Pearl Hospitality & Luxury Spaces Limited,SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd,Active,,,
543537,Scarnose International Limited,SCARNOSE,Scarnose International Ltd,Active,,,
543538,Goel Food Products Limited,GOEL,Goel Food Products Ltd,Active,,,
543539,MODI?? NAVNIRMAN LIMITED,MODIS,Modis Navnirman Ltd,Active,,,
543540,Pearl Green Clubs and Resorts Limited,PGCRL,Pearl Green Clubs and Resorts Ltd,Active,,,
543541,SAILANI TOURS N TRAVELS LIMITED,SAILANI,Sailani Tours N Travels Ltd,Active,,,
543542,KESAR INDIA LIMITED,KESAR,Kesar India Ltd,Active,,,
543543,B-RIGHT REALESTATE LIMITED,BRRL,B-Right Realestate Ltd,Active,,,
543544,JAYANT INFRATECH LIMITED,JAYANT,Jayant Infratech Ltd,Active,,,
543545,Veerkrupa Jewellers Limited,VEERKRUPA,Veerkrupa Jewellers Ltd,Active,,,
543546,HEALTHY LIFE AGRITEC LIMITED,HEALTHYLIFE,Healthy Life Agritec Ltd,Active,,,
543547,DDEV PLASTIKS INDUSTRIES LIMITED,DDEVPLASTIK,Ddev Plastiks Industries Ltd,Active,,,
543563,Motilal Oswal Mutual Fund,MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,Active,,,
543568,ICICI Prudential Mutual Fund,MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,Active,,,
543569,HDFC Mutual Fund,HDFCNIF100,HDFC NIFTY 100 ETF,Active,,,
543570,HDFC Mutual Fund,HDFCNEXT50,HDFC Mutual Fund,Active,,,
543571,ICICI Prudential Mutual Fund,INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,Active,,,
543573,Syrma SGS Technology Limited,SYRMA,Syrma SGS Technology Ltd,Active,,,
